month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,24220,Grand Forks, ND-MN,364,260000,0.0002,-0.1258,198,-0.0526,0.2147,89,0.25,-0.1035,46,0.4375,-0.1786,2,,-0.5,26,0.3,0.3,73,-0.1705,-0.3303,128,0.0017,-0.0043,2074,-0.0189,0.0157,301392,0.0112,-0.0282,268,-0.0963,-0.0343,0.3687,-0.0524,-0.3,1
202301,33500,Minot, ND,437,229900,-0.0004,0.1869,166,-0.1123,0.3719,78,-0.0401,0.1434,68,1.8333,0.7,0,,,40,1.5,1,57,-0.0887,-0.5444,108,-0.0174,0.0382,2142,-0.0164,0.1204,254741,-0.0234,0.2383,223,-0.1028,-0.0918,0.3404,0.0088,-0.6844,0
202301,48780,Williston, ND,642,381175,0.0752,0.2813,123,-0.016,-0.0538,81,0.3306,-0.1344,30,0.0714,0.0714,0,,,22,1.75,0.8333,57,0.14,56,173,0.0326,0.2574,1821,-0.0139,-0.1623,423973,0.0446,0.3209,178,0.0289,0.3692,0.4634,0.0634,0.4557,0
202301,19860,Dickinson, ND,711,256000,-0.0358,0.219,127,-0.0833,0.2402,107,0.1383,-0.1575,28,2.5,0.1667,0,,,18,-0.25,-0.25,34,-0.0429,-0.3679,127,-0.0025,0.244,2164,-0.0014,0.1253,301068,-0.0042,0.3391,160,-0.0727,-0.0333,0.2648,0.0112,-0.2548,0
202301,47420,Wahpeton, ND-MN,853,271244,0.0197,0.1796,44,-0.0435,0.2941,102,0.0941,0.7696,10,,-0.1667,0,,,2,-0.5,-0.8333,3,0.25,0.25,117,0.0047,0.4294,2310,0.0079,0.1074,263694,-0.0189,0.2416,47,-0.0208,0.3056,0.0568,0.0133,-0.002,0
202301,27420,Jamestown, ND,865,164225,-0.0393,-0.0871,41,0.0125,0.3966,111,0.078,0.4076,8,1,-0.5,0,,,2,,,18,0.125,0.3846,100,-0.0218,-0.0635,1630,-0.0403,-0.1513,209265,-0.0305,-0.1327,58,0.0357,0.381,0.4444,0.0444,-0.0038,0
202212,22020,Fargo, ND-MN,175,354900,0.0027,0.0469,680,-0.0429,0.6346,72,0.2203,-0.122,132,-0.5038,-0.12,0,-1,-1,80,-0.5604,0.8182,76,-0.2083,-0.1784,157,0.0131,0.1387,2183,-0.013,-0.1044,398181,-0.0161,0.1013,755,-0.058,0.4936,0.1118,-0.0234,-0.1106,0
202212,13900,Bismarck, ND,297,392450,0.0659,0.4809,275,-0.0803,0.1957,66,0.3005,0.2055,36,-0.5714,-0.617,0,,-1,36,-0.5814,-0.3077,123,-0.1827,-0.4,171,0.0449,0.245,2080,-0.0197,0.08,430715,0.0033,0.1871,405,-0.097,-0.069,0.4473,-0.0561,-0.444,0
202212,24220,Grand Forks, ND-MN,364,259950,0.0002,-0.1165,209,-0.1218,0.1775,71,0.3028,-0.1909,32,-0.5,-0.2381,0,-1,-1,20,-0.4737,0,88,-0.1659,-0.3282,128,0.0246,0.0015,2114,0.0038,0.0353,298041,0.0101,-0.0542,296,-0.1268,-0.0279,0.4211,-0.0222,-0.317,1
202212,33500,Minot, ND,437,230000,-0.0033,0.1225,187,-0.0878,0.3077,81,0.2908,0.35,24,-0.4783,-0.5385,0,,-1,16,-0.7143,-0.1111,62,-0.2706,-0.6406,110,-0.0186,0.0657,2178,-0.0032,0.0976,260837,-0.0094,0.1817,248,-0.1419,-0.2139,0.3316,-0.0831,-0.8747,0
202212,48780,Williston, ND,642,354500,-0.015,0.3069,125,-0.0196,-0.2284,61,0.3152,-0.3904,28,0.0769,-0.0667,0,,,8,-0.6923,1,50,-0.0741,49,167,0.0106,0.2565,1847,-0.0312,-0.141,405862,0.0118,0.2748,173,-0.0468,0.0679,0.4,-0.0235,0.3938,0
202212,19860,Dickinson, ND,711,265500,0.0183,0.2355,138,-0.08,0.011,94,0.2248,-0.1174,8,-0.6364,-0.6667,0,,,24,-0.2941,3,35,-0.1667,-0.3966,128,-0.0001,0.1796,2167,-0.0005,0.0675,302323,-0.0295,0.2792,172,-0.1018,-0.1247,0.2536,-0.0264,-0.1713,0
202212,47420,Wahpeton, ND-MN,853,266000,0.1168,0.1938,46,-0.0515,0.2267,93,0.181,0.8788,0,-1,-1,0,,,4,-0.5,0,2,-0.7143,0,117,0.2659,0.3688,2292,-0.0116,0.1046,268772,0.0541,0.277,48,-0.1351,0.2152,0.0435,-0.1009,-0.0099,1
202212,27420,Jamestown, ND,865,170950,-0.0113,-0.0497,40,-0.1209,0.3559,103,0.2733,0.3805,4,-0.7143,-0.7143,0,,,0,-1,-1,16,-0.3725,0,103,-0.0565,-0.0229,1698,-0.0088,-0.1463,215851,-0.0781,-0.0286,56,-0.2113,0.1915,0.4,-0.1604,-0.1424,1
202211,22020,Fargo, ND-MN,175,353955,-0.0027,0.0775,711,0.0604,0.4055,59,0.1346,-0.0635,266,-0.089,0.0902,10,-0.1667,0,182,-0.2661,0.717,96,-0.1351,-0.2441,155,0.0182,0.1525,2212,-0.017,-0.0742,404681,0.0032,0.1521,802,0.0302,0.2712,0.1351,-0.0306,-0.1161,0
202211,13900,Bismarck, ND,297,368200,-0.0115,0.3273,299,0.0275,0.2105,51,0.1033,0.015,84,-0.4,-0.2881,0,,,86,-0.2321,0.1026,151,-0.3399,-0.3882,164,0.0093,0.1786,2122,-0.0099,0.0721,429312,-0.0175,0.1767,449,-0.1342,-0.0903,0.5033,-0.2802,-0.4926,0
202211,24220,Grand Forks, ND-MN,364,259900,0.0417,-0.0881,238,0.0215,0.1096,55,-0.1805,-0.2158,64,-0.1579,-0.1351,2,,,38,-0.3214,0.2667,106,-0.2008,-0.3683,125,0.0201,-0.0123,2106,0.0313,0.0313,295066,0.0039,-0.0436,339,-0.0635,-0.1055,0.4433,-0.1232,-0.3353,0
202211,33500,Minot, ND,437,230750,-0.0363,0.1873,205,-0.0553,0.2387,63,0.1952,0.1306,46,-0.3611,-0.5741,0,,-1,56,-0.4815,0.4737,85,-0.2544,-0.5782,112,-0.0393,0.09,2185,0.0005,0.1027,263305,-0.0392,0.1791,289,-0.1189,-0.2157,0.4146,-0.1107,-0.8029,0
202211,48780,Williston, ND,642,359900,0.0906,0.252,128,-0.0267,-0.2735,46,-0.0515,-0.4743,26,-0.4583,-0.4348,0,,-1,26,-0.35,0.0833,54,-0.1563,26,165,0.0197,0.2301,1906,0.0085,-0.1319,401121,0.0462,0.2402,182,-0.0692,0.0225,0.4235,-0.065,0.4121,0
202211,19860,Dickinson, ND,711,260725,-0.0253,0.0978,150,-0.0385,-0.0291,77,0.2087,-0.1023,22,-0.5,-0.2143,0,,,34,-0.2917,0.2143,42,-0.1765,-0.3115,128,0.0343,0.1488,2168,-0.0199,0.0358,311503,-0.0072,0.2362,192,-0.0659,-0.1009,0.28,-0.0469,-0.1148,0
202211,47420,Wahpeton, ND-MN,853,238175,-0.0656,0.0005,49,-0.03,0.3288,79,-0.0156,0.9811,16,-0.2,0.1429,0,,,8,0,1,7,-0.125,2.5,92,-0.0279,0.0249,2319,0.0039,0.0729,254988,-0.0086,0.1492,56,-0.0263,0.4231,0.1443,-0.0157,0.0895,0
202211,27420,Jamestown, ND,865,172900,-0.0089,-0.012,46,-0.2018,0.5424,81,0.15,0.0523,14,-0.125,0.1667,0,,,4,-0.75,0,26,0.2143,-0.0192,109,0.0071,0.0627,1713,0.027,-0.078,234143,0.0345,0.1147,71,-0.0779,0.2566,0.5604,0.192,-0.3209,0
202210,22020,Fargo, ND-MN,175,354911,-0.0139,0.0852,670,0.0535,0.2316,52,0.1886,-0.1333,292,-0.27,-0.1609,12,-0.1429,-0.625,248,0.2039,0.4419,111,-0.2071,-0.2397,152,0.0054,0.1401,2250,-0.0037,-0.0609,403402,-0.0147,0.1519,778,0.0052,0.1391,0.1657,-0.0545,-0.1027,0
202210,13900,Bismarck, ND,297,372500,0.0069,0.357,291,0.0283,0.0505,46,0.011,0.0455,140,0.0145,-0.125,0,-1,,112,0.1667,0.0769,228,-0.1477,-0.1648,162,0.0022,0.2115,2143,-0.0087,0.0303,436944,-0.0158,0.2078,518,-0.065,-0.0633,0.7835,-0.1617,-0.2021,0
202210,24220,Grand Forks, ND-MN,364,249500,-0.0007,-0.0911,233,-0.0085,0.0402,67,0.1271,0.2547,76,-0.3871,-0.1739,0,-1,-1,56,-0.3488,-0.125,132,-0.2212,-0.2326,122,-0.0135,0.0107,2042,0,0,293925,-0.0492,-0.0217,362,-0.1051,-0.0812,0.5665,-0.1548,-0.2013,0
202210,33500,Minot, ND,437,239450,-0.0387,0.1518,217,0.0188,0.24,53,0.1413,0.0606,72,-0.4098,-0.1,0,-1,-1,108,0.2273,0.8,114,-0.1679,-0.4466,116,-0.004,0.0945,2184,0.0151,0.0887,274037,-0.0242,0.1179,328,-0.0629,-0.159,0.5253,-0.1178,-0.6518,0
202210,48780,Williston, ND,642,330000,-0.0768,0.1383,131,0.1055,-0.2919,49,-0.1849,-0.3861,48,0.0909,-0.1429,0,,,40,0.0526,0.25,64,-0.205,15,162,0.0082,0.2226,1890,0.0366,-0.1232,383425,0.028,0.1885,195,-0.0176,0.0317,0.4885,-0.1908,0.4669,0
202210,19860,Dickinson, ND,711,267500,-0.0056,0.0921,156,0.0722,-0.037,64,0.1869,-0.1859,44,-0.2903,-0.1538,0,,,48,0.0909,0.3333,51,-0.2817,-0.3704,124,0.016,0.0853,2212,-0.0317,0.0635,313770,-0.0129,0.2476,205,-0.0509,-0.1598,0.3269,-0.161,-0.1731,0
202210,47420,Wahpeton, ND-MN,853,254900,-0.0072,0.0659,50,0.0204,0.25,80,0.0561,1.1622,20,0.1111,-0.1667,0,,,8,-0.5556,0,8,-0.2,0.3333,95,0.0196,-0.0657,2310,-0.0026,0.1162,257189,0.0136,0.1239,57,-0.0339,0.2667,0.16,-0.0441,0.01,1
202210,27420,Jamestown, ND,865,174450,-0.0374,0.0702,57,0.027,0.5405,70,0.0938,0.0448,16,0.1429,0,0,,,16,-0.1111,1,21,-0.1765,-0.3636,108,-0.0016,0.0699,1668,0.0328,0.105,226337,-0.0225,0.1365,77,-0.0435,0.0845,0.3684,-0.091,-0.5235,0
202209,22020,Fargo, ND-MN,175,359910,-0.0121,0.1295,636,0.1138,0.1337,44,-0.0789,-0.186,400,0.0152,0.2579,14,-0.2222,-0.3636,206,0,0,140,-0.0909,-0.1304,151,-0.0053,0.1404,2258,-0.0258,-0.0524,409412,-0.0243,0.1751,774,0.0632,0.0661,0.2201,-0.0496,-0.0669,0
202209,13900,Bismarck, ND,297,369950,0.0001,0.3707,283,-0.0208,0.072,46,0.1375,-0.0215,138,-0.1882,-0.2069,2,0,,96,-0.1111,-0.1724,268,-0.0343,-0.1157,162,-0.0231,0.1941,2162,0.0175,0.049,443959,0.009,0.2071,554,-0.0221,-0.0306,0.9452,-0.0132,-0.2006,0
202209,24220,Grand Forks, ND-MN,364,249675,-0.011,-0.0986,235,-0.0562,0.0217,59,0.1626,0.2688,124,0.1071,0.0508,6,2,,86,-0.0444,0.8696,170,-0.0583,-0.1504,124,0.0186,0.0267,2042,0,-0.0593,309141,-0.0062,0.0183,405,-0.0582,-0.0392,0.7213,-0.0016,-0.1461,0
202209,33500,Minot, ND,437,249100,-0.0035,0.1325,213,0.0265,0.0191,46,0,0.0455,122,0.1091,0.0893,2,-0.5,-0.5,88,0.0476,-0.0222,137,-0.1246,-0.3857,117,0.0111,0.1074,2152,0.0115,0.018,280845,0.0056,0.1437,350,-0.0358,-0.1898,0.6432,-0.111,-0.4238,0
202209,48780,Williston, ND,642,357450,0.0276,0.2602,119,0.0042,-0.3763,60,0.3371,-0.0916,44,0.1,-0.2143,0,,,38,0.1176,-0.1364,81,-0.08,13.6364,161,-0.0068,0.2152,1823,0.0015,-0.1313,372981,0.0674,0.1663,199,-0.0317,0.0206,0.6793,-0.0622,0.6504,0
202209,19860,Dickinson, ND,711,269000,-0.0027,0.121,146,0.0899,-0.1046,54,-0.036,-0.3074,62,0.1481,0.24,0,,,44,-0.2143,0.2941,71,0.0143,-0.2642,122,-0.0277,0.0856,2285,-0.0249,0.1404,317881,-0.0044,0.2465,216,0.08,-0.1628,0.488,-0.0364,-0.1059,0
202209,47420,Wahpeton, ND-MN,853,256750,0,0.0378,49,-0.02,0.4412,76,0.1976,0.0377,18,-0.1,-0.25,0,,,18,0.5,3.5,10,-0.0476,0.25,93,-0.0441,-0.1654,2316,-0.0143,0.0988,253750,-0.049,-0.0002,59,-0.0248,0.5128,0.2041,-0.0059,-0.0312,0
202209,27420,Jamestown, ND,865,181220,-0.0704,0.0822,56,0.0091,0.2472,64,0.1228,0.5706,14,-0.5,-0.3,0,,,18,0.125,2,26,-0.3108,-0.2817,108,-0.0439,0.0178,1615,-0.0329,-0.0071,231548,-0.0689,0.0355,81,-0.125,-0.0062,0.4595,-0.2133,-0.3383,0
202208,22020,Fargo, ND-MN,175,364325,-0.0136,0.1478,571,0.0325,0.0196,48,0.0674,0.092,394,0.1726,0.1257,18,1.25,0.2857,206,0.1444,0.1573,154,-0.1098,-0.0552,152,0.0007,0.1473,2318,-0.0034,-0.0347,419626,-0.0003,0.1714,728,0,0.0048,0.2697,-0.0431,-0.0214,0
202208,13900,Bismarck, ND,297,369900,-0.0402,0.3705,289,-0.0236,0.0968,40,0.194,-0.0643,170,-0.0957,-0.023,2,-0.5,-0.6667,108,-0.1,0.1739,277,-0.061,-0.1841,166,-0.0642,0.2102,2125,0.0017,0.0536,439980,-0.0384,0.166,567,-0.0382,-0.0558,0.9585,-0.0381,-0.3299,0
202208,24220,Grand Forks, ND-MN,364,252450,-0.0647,-0.0452,249,-0.008,0.1448,51,0.1278,0.2229,112,-0.1765,0.037,2,,-0.5,90,0.1842,0.5,180,-0.011,-0.1241,122,-0.0121,0.0369,2042,0,-0.0615,311079,-0.0216,0.0741,430,0.013,0.0142,0.7229,-0.0022,-0.2219,0
202208,33500,Minot, ND,437,249975,0.0084,0.1629,208,0.1037,-0.0189,46,0.15,0.0952,110,-0.0517,-0.2143,4,,0,84,0.1667,0.05,157,-0.0572,-0.3298,115,0.0072,0.1187,2127,0.0143,-0.0005,279274,0.0265,0.1424,363,0.0283,-0.1843,0.7542,-0.1288,-0.3498,0
202208,48780,Williston, ND,642,347850,-0.0724,0.1814,118,-0.0781,-0.4129,45,-0.0111,-0.2294,40,-0.375,-0.4118,0,-1,,34,-0.2273,-0.15,88,0.0174,12.4615,162,-0.028,0.2174,1821,-0.0063,-0.132,349436,-0.0344,0.0915,205,-0.0376,-0.012,0.7415,0.0697,0.7092,0
202208,19860,Dickinson, ND,711,269725,-0.0857,0.124,134,0.1218,-0.1785,56,0.099,-0.2238,54,0.2273,-0.1563,0,,,56,0.4,0.75,70,0.0448,-0.1358,125,-0.0426,0.083,2343,-0.0509,0.1285,319281,-0.0472,0.2274,200,0.105,-0.1718,0.5243,-0.0387,0.0259,0
202208,47420,Wahpeton, ND-MN,853,256750,-0.0508,-0.002,50,0.0417,0.6129,63,0.7569,-0.063,20,0.25,0.1111,0,,,12,2,1,11,-0.3,2.5,97,-0.1751,-0.1201,2350,-0.0036,0.067,266815,0.0488,0.0232,61,-0.0242,0.7794,0.21,-0.1025,0.1132,0
202208,27420,Jamestown, ND,865,194950,0.0266,0.0091,55,0.2791,0.1579,57,0.0755,0.4805,28,0,0.2727,0,,,16,0.3333,1,37,-0.0513,0.0882,113,0.0161,0.0708,1670,0.0685,0.0596,248696,0.1741,0.1512,92,0.0952,0.1288,0.6727,-0.2342,-0.0431,0
202207,22020,Fargo, ND-MN,175,369350,0.0182,0.1544,553,0.025,0.0395,45,0.2276,0.1711,336,-0.2432,-0.2075,8,-0.4286,-0.6,180,-0.1509,-0.0426,173,-0.0226,0.0613,152,0.0137,0.1329,2326,0.0035,-0.0073,419740,0.0258,0.1731,728,0.0261,0.0445,0.3128,-0.0152,0.0064,0
202207,13900,Bismarck, ND,297,385400,-0.0466,0.4279,296,0.3156,0.1385,34,-0.029,-0.0147,188,-0.0505,0,4,,,120,0.8182,0.1538,295,-0.0665,-0.1783,177,-0.0289,0.2681,2121,-0.0346,0.1087,457569,-0.0495,0.1934,589,0.0837,-0.0485,0.9966,-0.4078,-0.3841,0
202207,24220,Grand Forks, ND-MN,364,269900,-0.0444,0.08,251,0.2126,0.2304,45,0.0778,0,136,0.0462,0.0968,0,-1,-1,76,0.4074,0.5833,182,0.0055,-0.1765,123,-0.0139,0.0326,2042,0,-0.0546,317945,0.0009,0.0739,424,0.0928,-0.0208,0.7251,-0.1493,-0.3582,0
202207,33500,Minot, ND,437,247900,0.0333,0.181,188,0.1091,-0.0918,40,0.3445,0.0256,116,-0.1594,-0.2162,0,,-1,72,0.0286,0.2,166,-0.0954,-0.2936,115,-0.0127,0.1033,2097,0.035,-0.0201,272055,0.0103,0.0584,353,0,-0.205,0.883,-0.1996,-0.2523,0
202207,48780,Williston, ND,642,375000,0.0435,0.163,128,0.2249,-0.3155,45,-0.2713,-0.2105,64,0.28,-0.0588,4,,,44,0.5714,0.2222,86,0.0617,11.2857,167,0.0381,0.2353,1832,-0.0344,-0.1834,361876,-0.0059,0.0801,213,0.13,0.1036,0.6719,-0.1032,0.6344,0
202207,19860,Dickinson, ND,711,295000,-0.0082,0.2294,119,0.0818,-0.3161,51,0.3649,-0.2786,44,-0.1852,-0.1538,0,,,40,0.5385,0.25,67,-0.0629,-0.3495,131,0.0099,0.1206,2469,0.02,0.1868,335111,0.0165,0.284,181,0.0056,-0.3466,0.563,-0.087,-0.0289,0
202207,47420,Wahpeton, ND-MN,853,270500,0,0.0747,48,0,0.4118,36,0.1613,-0.0526,16,-0.5789,-0.2,0,-1,,4,-0.6667,0,15,0.5,4,118,-0.0122,0.1547,2358,0.0445,0.0708,254409,0.0226,0.0118,62,0.1071,0.6316,0.3125,0.1042,0.2243,0
202207,27420,Jamestown, ND,865,189900,0.1176,0.0609,43,0.0886,-0.1224,53,0.325,0.3947,28,0.2727,0.1667,0,,,12,1,0,39,-0.0714,0.5,111,0.0801,0.0082,1563,-0.0035,-0.0231,211826,0.0551,-0.048,84,0,0.1053,0.907,-0.1563,0.3764,0
202206,22020,Fargo, ND-MN,175,362752,-0.0232,0.1382,540,0.1346,0.0673,36,0.1694,0.1069,444,-0.0711,-0.0431,14,-0.5333,-0.7742,212,0.493,0.3947,177,0.4332,0.0028,150,0.0063,0.119,2318,-0.0173,-0.013,409171,-0.0215,0.1381,710,0.1805,0.0403,0.3281,0.0684,-0.0211,0
202206,13900,Bismarck, ND,297,404225,0.037,0.2837,225,0.1509,-0.0816,35,-0.1039,0.104,198,0.1,-0.208,0,-1,,66,0.1379,-0.3265,316,-0.0262,-0.1482,183,0.0277,0.2689,2197,0.0023,0.0621,481404,0.0483,0.2205,544,0.0482,-0.1177,1.4044,-0.2554,-0.1098,0
202206,24220,Grand Forks, ND-MN,364,282450,-0.0886,0.0561,207,0.2432,0.0122,42,0.0987,0.2846,130,0.0156,-0.1447,4,-0.875,-0.92,54,0.9286,0.8,181,-0.1277,-0.2984,125,-0.071,0.0524,2042,0,-0.0716,317670,-0.0416,0.0487,388,0.0319,-0.1611,0.8744,-0.3719,-0.3872,0
202206,33500,Minot, ND,437,239900,0.0607,0.1425,170,0.3089,-0.0813,30,-0.2273,-0.15,138,0.0299,0.0299,0,-1,-1,70,0.4583,0.4583,184,-0.0418,-0.2804,116,0.0196,0.1051,2026,-0.0142,-0.0482,269275,0.0679,0.0712,353,0.1101,-0.1904,1.0826,-0.3962,-0.2995,0
202206,48780,Williston, ND,642,359375,-0.0479,0.1178,105,0.0609,-0.3724,62,0.0466,0.0556,50,-0.1071,-0.3902,0,,,28,0.4,-0.3333,81,-0.0581,11.4615,161,-0.0087,0.2133,1897,0.0511,-0.1648,364040,-0.0063,0.0816,189,0.0386,0.0896,0.7751,-0.098,0.7361,0
202206,19860,Dickinson, ND,711,297450,0.0944,0.2725,110,0.2291,-0.3103,37,-0.2128,-0.3593,54,-0.0357,-0.2286,0,,-1,26,0.1818,-0.2353,72,-0.2056,-0.3889,129,-0.0068,0.1089,2420,0.0391,0.1842,329674,0.0575,0.2539,180,0.0169,-0.3478,0.65,-0.3556,-0.0835,0
202206,47420,Wahpeton, ND-MN,853,270500,-0.0574,0.17,48,0.3521,0.3714,31,-0.2346,0.042,38,0.5833,0.4615,4,0,,12,2,1,10,0.5385,0.8182,119,-0.055,0.3101,2258,0.002,0.0252,248788,-0.0988,0.1149,56,0.3333,0.4177,0.2083,0.0252,0.0512,0
202206,27420,Jamestown, ND,865,169925,-0.0385,-0.0004,40,0.0395,0.0822,40,0.1189,-0.3249,22,0.2222,-0.0833,0,,,6,0.5,-0.25,42,0.1831,0.1831,103,-0.0338,-0.012,1569,-0.05,-0.0427,200766,-0.0863,-0.1033,84,0.1275,0.1586,1.0633,0.1291,0.0907,0
202205,22020,Fargo, ND-MN,175,371366,0.0037,0.1789,476,0.2579,0.0543,31,-0.1842,-0.0882,478,0.195,0.0214,30,-0.1667,-0.6875,142,0.8684,0.1833,124,0.3138,-0.3023,149,0.0052,0.1168,2359,0.0115,0.0076,418168,-0.0199,0.1678,601,0.2787,-0.0353,0.2597,0.011,-0.1327,0
202205,13900,Bismarck, ND,297,389800,0.1139,0.1568,196,0.0983,-0.0322,39,0.0405,0.0694,180,0.1538,-0.2105,4,0,0,58,0.8125,0.0357,325,0.0141,-0.1324,178,0.0116,0.2025,2192,0.0711,0.0693,459224,0.0573,0.1187,519,0.0329,-0.1242,1.6598,-0.1379,-0.1916,0
202205,24220,Grand Forks, ND-MN,364,309900,-0.0317,0.2401,167,0.1174,-0.075,38,-0.3871,-0.2475,128,0.0323,-0.1351,32,3,0.3333,28,0.4,-0.2222,208,-0.0024,-0.2315,135,0.0026,0.2129,2042,0,-0.065,331457,0.0315,0.1313,376,0.0805,-0.1826,1.2462,-0.1497,-0.2538,0
202205,33500,Minot, ND,437,226175,0.077,0.1033,130,0.2103,-0.2292,39,-0.0128,0.2419,134,0.1167,-0.141,2,-0.5,-0.75,48,0.7143,-0.1429,192,0.1134,-0.2152,114,0.057,0.0907,2055,0.0336,-0.009,252150,0.1069,0.035,318,0.1398,-0.2263,1.4788,-0.1287,0.0264,0
202205,48780,Williston, ND,642,377450,-0.0064,0.2277,99,-0.015,-0.4206,59,0.1569,0,56,0.1667,-0.125,0,,,20,0.25,-0.2857,86,0.0118,9.75,162,0.0357,0.2093,1805,-0.0082,-0.2083,366338,0.0338,0.1059,182,-0.0189,0.0197,0.8731,0.0231,0.826,0
202205,19860,Dickinson, ND,711,271800,0.0876,0.1568,90,0.1623,-0.4509,47,-0.0962,-0.06,56,0.0769,0.1667,0,,,22,0.375,-0.2143,90,0.0714,-0.1964,130,0.1669,0.1125,2329,0.0491,0.1339,311748,0.1659,0.1977,177,0.0994,-0.3587,1.0056,-0.0853,0.3185,0
